season,gameday,team,opponent,off_ypp,off_pass_rate,off_explosive_rate,off_sack_rate,off_int_rate,off_pen_yds_pp,off_success_rate
2019,2019-11-10,DAL,MIN,5.156626506024097,0.5662650602409639,0.10843373493975904,0.0425531914893617,0.02127659574468085,0.24096385542168675,0.26506024096385544
2019,2019-11-10,DET,CHI,4.319587628865979,0.5154639175257731,0.030927835051546393,0.04,0.02,0.9484536082474226,0.20618556701030927
2019,2019-11-10,GB,CAR,5.073170731707317,0.4268292682926829,0.04878048780487805,0.05714285714285714,0.0,0.9634146341463414,0.25609756097560976
2019,2019-11-10,IND,MIA,4.160493827160494,0.48148148148148145,0.08641975308641975,0.02564102564102564,0.07692307692307693,0.12345679012345678,0.24691358024691357
2019,2019-11-10,KC,TEN,5.71,0.56,0.05,0.03571428571428571,0.017857142857142856,0.81,0.29
2019,2019-11-10,LA,PIT,3.763440860215054,0.5161290322580645,0.043010752688172046,0.08333333333333333,0.0625,1.096774193548387,0.17204301075268819
2019,2019-11-10,MIA,IND,2.8536585365853657,0.4268292682926829,0.024390243902439025,0.08571428571428572,0.02857142857142857,0.5487804878048781,0.13414634146341464
2019,2019-11-10,MIN,DAL,4.033707865168539,0.3707865168539326,0.0449438202247191,0.06060606060606061,0.0,0.6067415730337079,0.2808988764044944
2019,2019-11-10,NO,ATL,4.1645569620253164,0.5949367088607594,0.012658227848101266,0.1276595744680851,0.0,0.7341772151898734,0.24050632911392406
2019,2019-11-10,NYG,NYJ,3.164705882352941,0.49411764705882355,0.047058823529411764,0.16666666666666666,0.0,0.7058823529411765,0.15294117647058825
2019,2019-11-10,NYJ,NYG,3.823529411764706,0.38823529411764707,0.058823529411764705,0.06060606060606061,0.0,0.6588235294117647,0.17647058823529413
2019,2019-11-10,PIT,LA,3.074468085106383,0.43617021276595747,0.031914893617021274,0.07317073170731707,0.024390243902439025,0.8617021276595744,0.14893617021276595
2019,2019-11-10,TB,ARI,4.794117647058823,0.5,0.058823529411764705,0.09803921568627451,0.0392156862745098,1.107843137254902,0.22549019607843138
2019,2019-11-10,TEN,KC,6.2272727272727275,0.2878787878787879,0.09090909090909091,0.21052631578947367,0.0,0.8181818181818182,0.25757575757575757
2019,2019-11-10,nan,ARI,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,ATL,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,BAL,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,BUF,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,CAR,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,DET,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,KC,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,LA,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,MIA,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,MIN,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-10,nan,NYG,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-11,SEA,SF,4.25,0.358695652173913,0.03260869565217391,0.15151515151515152,0.030303030303030304,0.2717391304347826,0.2391304347826087
2019,2019-11-11,SF,SEA,3.4095238095238094,0.45714285714285713,0.0380952380952381,0.125,0.041666666666666664,0.8571428571428571,0.19047619047619047
2019,2019-11-11,nan,SEA,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-14,CLE,PIT,3.5568181818181817,0.38636363636363635,0.045454545454545456,0.029411764705882353,0.0,0.23863636363636365,0.18181818181818182
2019,2019-11-14,PIT,CLE,4.072289156626506,0.6144578313253012,0.060240963855421686,0.0784313725490196,0.0784313725490196,1.3012048192771084,0.1927710843373494
2019,2019-11-14,nan,PIT,0.0,0.0,0.0,,,0.0,0.0
2019,2019-11-17,ARI,SF,3.369047619047619,0.4523809523809524,0.03571428571428571,0.10526315789473684,0.0,1.2738095238095237,0.23809523809523808
